scenario,ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,event_id,event_x,event_y,ttc,risk_score,risk_level,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh,event_type,label
scenario_003,195000,3600.0,1400.0,3665.98,1381.12,1.2,0.0,68.62809045864533,-1.2,E012293,3632.99,1390.56,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3507.08,1540.87,1.2,0.01,168.7556911632908,-1.19,E012294,3553.54,1470.43,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3671.8,1378.55,1.2,0.0,74.93558900816106,-1.2,E012295,3635.9,1389.28,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3527.76,1508.39,1.2,0.0,130.25747464157283,-1.2,E012296,3563.88,1454.2,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3546.19,1449.54,1.2,0.0,73.14183276347394,-1.2,E012297,3573.1,1424.77,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3512.99,1531.59,1.2,0.0,157.7550892998385,-1.2,E012298,3556.49,1465.8,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3521.85,1517.67,1.2,0.0,141.25739414274932,-1.2,E012299,3560.93,1458.84,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3527.4,1430.86,1.2,0.0,78.88662497534028,-1.2,E012300,3563.7,1415.43,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3630.07,1424.96,1.2,0.0,39.079489505366006,-1.2,E012301,3615.03,1412.48,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3510.03,1536.23,1.2,0.0,163.25812016558308,-1.2,E012302,3555.02,1468.12,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3542.3,1445.65,1.2,0.0,73.57453703558036,-1.2,E012303,3571.15,1422.83,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3711.7,1411.72,1.2,0.0,112.3131710887016,-1.2,E012304,3655.85,1405.86,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,4105.27,1333.19,1.2,0.7,509.6678810755103,-0.5,E012305,3852.64,1366.6,9999.0,4.0,0,Z02,Middle Gate,Intersection,20.67,4,15.0,Normal,0
scenario_003,195000,3600.0,1400.0,3608.51,1456.89,1.2,0.0,57.52297106374127,-1.2,E012306,3604.26,1428.45,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,4006.45,1297.44,1.2,12.17,419.1898807223283,10.97,E012307,3803.22,1348.72,38.21,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3645.75,1409.81,1.2,0.0,46.78994122672093,-1.2,E012308,3622.88,1404.9,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3789.05,1190.32,1.2,23.48,282.32181088254606,22.28,E012309,3694.53,1295.16,12.67,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,195000,3600.0,1400.0,3678.25,1369.64,1.2,0.0,83.93325979610225,-1.2,E012310,3639.12,1384.82,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3448.4,1629.55,1.2,13.95,275.0922799716487,12.75,E012311,3524.2,1514.78,21.58,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3819.5,1141.47,1.2,22.16,339.14305373986355,20.96,E012312,3709.75,1270.74,16.18,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,195000,3600.0,1400.0,3639.17,1324.34,1.2,0.0,85.19814845405983,-1.2,E012313,3619.59,1362.17,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3828.31,1043.72,1.2,17.86,423.1558749444464,16.66,E012314,3714.15,1221.86,25.4,25.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,195000,3600.0,1400.0,3572.01,1448.21,1.2,2.94,55.74624830425803,1.74,E012315,3586.01,1424.11,32.04,13.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3672.43,1372.21,1.2,0.0,77.57827659854254,-1.2,E012316,3636.22,1386.11,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3980.33,1299.77,1.2,12.36,393.3153465096423,11.16,E012317,3790.16,1349.88,35.24,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3681.48,1365.19,1.2,0.0,88.60432551518012,-1.2,E012318,3640.74,1382.6,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3645.75,1333.57,1.2,0.0,80.65982519197527,-1.2,E012319,3622.88,1366.78,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3511.21,1415.15,1.2,10.96,90.07322909721844,9.760000000000002,E012320,3555.61,1407.58,9.23,27.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,195000,3600.0,1400.0,3643.15,1375.52,1.2,6.75,49.61041120571375,5.55,E012321,3621.57,1387.76,8.94,29.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,195000,3600.0,1400.0,3503.31,1546.79,1.2,0.85,175.77332050115,-0.35,E012322,3551.65,1473.39,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,4021.96,1344.71,1.2,21.37,425.56694620235726,20.17,E012323,3810.98,1372.36,21.1,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,195000,3600.0,1400.0,3727.65,1408.44,1.2,0.0,127.92871491576872,-1.2,E012324,3663.82,1404.22,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3409.16,1693.49,1.2,14.71,350.0803989085937,13.510000000000002,E012325,3504.58,1546.74,25.91,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3678.93,1363.23,1.2,0.0,87.07455311398373,-1.2,E012326,3639.47,1381.62,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3968.54,1305.58,1.2,14.14,380.4429891586912,12.94,E012327,3784.27,1352.79,29.4,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3722.33,1409.54,1.2,0.0,122.70142827204572,-1.2,E012328,3661.16,1404.77,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3691.48,1594.92,1.2,13.87,215.3192903573668,12.67,E012329,3645.74,1497.46,16.99,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3835.98,1078.97,1.2,17.39,398.4304472552267,16.19,E012330,3717.99,1239.49,24.61,25.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,195000,3600.0,1400.0,3585.29,1494.69,1.2,19.1,95.82578045599216,17.900000000000002,E012331,3592.64,1447.35,5.35,45.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach,2
scenario_003,195000,3600.0,1400.0,3474.65,1596.99,1.2,14.06,233.4902194953784,12.86,E012332,3537.32,1498.49,18.16,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3470.56,1380.15,1.2,10.53,130.95318285555342,9.33,E012333,3535.28,1390.08,14.04,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3736.66,1263.99,1.2,10.63,192.80735385352904,9.43,E012334,3668.33,1331.99,20.45,14.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3674.48,1419.36,1.2,0.0,76.9550518159789,-1.2,E012335,3637.24,1409.68,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3581.55,1426.72,1.2,9.24,32.47092391663647,8.040000000000001,E012336,3590.78,1413.36,4.04,49.0,2,OUT,Outside Zone,Normal Area,,0,,Warning Approach,2
scenario_003,195000,3600.0,1400.0,3640.84,1361.9,1.2,2.93,55.85262393119955,1.7300000000000002,E012337,3620.42,1380.95,32.28,13.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3514.58,1586.68,1.2,5.65,205.2949069022416,4.45,E012338,3557.29,1493.34,46.13,6.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3524.72,1519.14,1.2,4.78,140.93054317641742,3.58,E012339,3562.36,1459.57,39.37,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3938.57,1368.37,1.2,3.17,340.044264471554,1.97,E012340,3769.28,1384.18,172.61,3.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3747.39,1397.85,1.2,0.0,147.40568035187778,-1.2,E012341,3673.69,1398.92,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,E012342,3619.66,1407.17,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,E012343,3629.18,1410.19,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3551.8,1473.36,1.2,0.0,87.77772838254569,-1.2,E012344,3575.9,1436.68,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3633.12,1420.42,1.2,0.0,38.90900666940748,-1.2,E012345,3616.56,1410.21,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3663.74,1420.89,1.2,0.0,67.07592489112601,-1.2,E012346,3631.87,1410.45,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3647.2,1377.99,1.2,0.0,52.07955548965431,-1.2,E012347,3623.6,1388.99,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3626.99,1429.53,1.2,0.0,40.00601204819079,-1.2,E012348,3613.49,1414.76,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3581.34,1470.85,1.2,0.0,73.26607741649597,-1.2,E012349,3590.67,1435.42,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3685.11,1417.18,1.2,0.0,86.82663473842588,-1.2,E012350,3642.56,1408.59,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3545.53,1482.4,1.2,0.0,98.77621626687264,-1.2,E012351,3572.77,1441.2,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3650.11,1404.99,1.2,0.0,50.35784149464722,-1.2,E012352,3625.06,1402.49,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3576.72,1467.86,1.2,0.0,71.74216333509881,-1.2,E012353,3588.36,1433.93,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3623.91,1434.09,1.2,0.0,41.63911862659904,-1.2,E012354,3611.95,1417.05,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3644.9,1367.26,1.2,0.0,55.56903454263002,-1.2,E012355,3622.45,1383.63,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3649.8,1382.79,1.2,0.0,52.68988612627683,-1.2,E012356,3624.9,1391.39,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3679.79,1418.27,1.2,0.0,81.85497541383782,-1.2,E012357,3639.89,1409.13,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3643.19,1356.39,1.2,0.0,61.37758711451596,-1.2,E012358,3621.6,1378.2,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3644.06,1361.82,1.2,0.0,58.30090908382133,-1.2,E012359,3622.03,1380.91,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3542.39,1486.91,1.2,0.0,104.2701309100551,-1.2,E012360,3571.19,1443.45,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3617.75,1443.21,1.2,0.0,46.713666094623775,-1.2,E012361,3608.88,1421.61,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3636.16,1416.01,1.2,0.0,39.545741869384486,-1.2,E012362,3618.08,1408.01,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3620.83,1438.65,1.2,0.0,43.90571033476174,-1.2,E012363,3610.41,1419.33,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3569.91,1467.31,1.2,0.0,73.72953410947339,-1.2,E012364,3584.95,1433.65,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3645.73,1372.7,1.2,0.0,53.25901707692322,-1.2,E012365,3622.86,1386.35,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3669.21,1376.67,1.2,0.0,73.0363813451899,-1.2,E012366,3634.61,1388.34,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3611.59,1452.33,1.2,0.0,53.59810630983147,-1.2,E012367,3605.8,1426.16,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3554.94,1468.84,1.2,0.0,82.27605483978911,-1.2,E012368,3577.47,1434.42,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3574.55,1470.27,1.2,0.0,74.73670717927027,-1.2,E012369,3587.28,1435.13,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3614.67,1447.77,1.2,0.0,49.97181005326904,-1.2,E012370,3607.34,1423.88,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3641.45,1345.52,1.2,0.0,68.45562723399726,-1.2,E012371,3620.72,1372.76,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3579.17,1473.24,1.2,0.0,76.1445106360268,-1.2,E012372,3589.59,1436.62,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3539.25,1491.43,1.2,0.0,109.772525706572,-1.2,E012373,3569.62,1445.72,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3553.96,1457.33,1.2,0.0,73.52829727390666,-1.2,E012374,3576.98,1428.66,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3633.5,1414.23,1.2,0.0,36.39701773497384,-1.2,E012375,3616.75,1407.12,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3728.25,1649.15,1.2,12.05,280.2209574603585,10.85,E012376,3664.12,1524.58,25.83,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3668.57,1383.0,1.2,0.0,70.64591212518968,-1.2,E012377,3634.28,1391.5,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3524.81,1513.03,1.2,0.0,135.75462054751583,-1.2,E012378,3562.4,1456.51,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3550.07,1453.44,1.2,0.0,73.13575391010876,-1.2,E012379,3575.03,1426.72,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3651.25,1333.42,1.2,0.0,84.02058616791477,-1.2,E012380,3625.62,1366.71,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3642.06,1400.19,1.2,0.0,42.06042914664561,-1.2,E012381,3621.03,1400.1,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3625.54,1425.96,1.2,0.0,36.41721021714871,-1.2,E012382,3612.77,1412.98,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3706.38,1412.81,1.2,0.0,107.14849742296911,-1.2,E012383,3653.19,1406.4,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,195000,3600.0,1400.0,3653.29,1407.08,1.2,0.0,53.75825983046694,-1.2,E012384,3626.64,1403.54,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3642.3,1409.07,1.2,0.0,43.26147131108712,-1.2,E012385,3621.15,1404.53,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3733.83,1657.83,1.2,13.99,290.4940236906776,12.79,E012386,3666.91,1528.91,22.71,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3515.94,1526.95,1.2,0.0,152.25763067905663,-1.2,E012387,3557.97,1463.47,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3625.06,1334.65,1.2,0.0,69.99018574057355,-1.2,E012388,3612.53,1367.33,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3642.32,1350.96,1.2,0.0,64.77579794954293,-1.2,E012389,3621.16,1375.48,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3690.43,1416.09,1.2,0.0,91.85027490432442,-1.2,E012390,3645.22,1408.05,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3548.67,1477.88,1.2,0.0,93.27412985388824,-1.2,E012391,3574.34,1438.94,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3665.35,1387.46,1.2,0.0,66.54227303000692,-1.2,E012392,3632.68,1393.73,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3655.83,1402.87,1.2,0.0,55.90371901761091,-1.2,E012393,3627.91,1401.43,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3567.77,1455.06,1.2,0.0,63.799502349156256,-1.2,E012394,3583.89,1427.53,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3675.03,1374.09,1.2,0.0,79.37776136929054,-1.2,E012395,3637.52,1387.05,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3695.75,1415.0,1.2,0.0,96.91781312018962,-1.2,E012396,3647.88,1407.5,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3630.29,1332.96,1.2,0.0,73.56524790959378,-1.2,E012397,3615.14,1366.48,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3669.13,1420.29,1.2,0.0,72.04610329504305,-1.2,E012398,3634.57,1410.14,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3701.06,1413.9,1.2,0.0,102.01143857430888,-1.2,E012399,3650.53,1406.95,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3675.66,1367.76,1.2,0.0,82.24264830366286,-1.2,E012400,3637.83,1383.88,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3717.02,1410.63,1.2,0.0,117.5018182838036,-1.2,E012401,3658.51,1405.32,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,E012402,3631.38,1392.79,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3619.98,1336.71,1.2,0.0,66.36885188098402,-1.2,E012403,3609.99,1368.36,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3518.9,1522.31,1.2,0.0,146.7547140639781,-1.2,E012404,3559.45,1461.15,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3665.98,1381.12,1.2,0.0,68.62809045864533,-1.2,E012405,3632.99,1390.56,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3507.08,1540.87,1.2,0.0,168.7556911632908,-1.2,E012406,3553.54,1470.43,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3671.8,1378.55,1.2,0.0,74.93558900816106,-1.2,E012407,3635.9,1389.28,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3527.76,1508.39,1.2,0.0,130.25747464157283,-1.2,E012408,3563.88,1454.2,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3546.19,1449.54,1.2,0.0,73.14183276347394,-1.2,E012409,3573.1,1424.77,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3512.99,1531.59,1.2,0.0,157.7550892998385,-1.2,E012410,3556.49,1465.8,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3521.85,1517.67,1.2,0.0,141.25739414274932,-1.2,E012411,3560.93,1458.84,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3527.4,1430.86,1.2,0.0,78.88662497534028,-1.2,E012412,3563.7,1415.43,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3630.07,1424.96,1.2,0.0,39.079489505366006,-1.2,E012413,3615.03,1412.48,9999.0,18.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3510.03,1536.23,1.2,0.0,163.25812016558308,-1.2,E012414,3555.02,1468.12,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3542.3,1445.65,1.2,0.0,73.57453703558036,-1.2,E012415,3571.15,1422.83,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3711.7,1411.72,1.2,0.0,112.3131710887016,-1.2,E012416,3655.85,1405.86,9999.0,0.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,4104.74,1333.02,1.2,0.56,509.1647945410206,-0.6399999999999999,E012417,3852.37,1366.51,9999.0,4.0,0,Z02,Middle Gate,Intersection,20.72,4,15.0,Normal,0
scenario_003,196000,3600.0,1400.0,3608.51,1456.89,1.2,0.0,57.52297106374127,-1.2,E012418,3604.26,1428.45,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3993.32,1300.26,1.2,13.43,405.7692570907759,12.23,E012419,3796.66,1350.13,33.18,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3645.75,1409.81,1.2,0.0,46.78994122672093,-1.2,E012420,3622.88,1404.9,9999.0,10.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3780.43,1210.29,1.2,21.63,261.81075035223427,20.43,E012421,3690.22,1305.14,12.82,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,196000,3600.0,1400.0,3678.25,1369.64,1.2,0.0,83.93325979610225,-1.2,E012422,3639.12,1384.82,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3455.32,1619.63,1.2,12.1,263.0012153964312,10.9,E012423,3527.66,1509.82,24.13,19.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3807.48,1160.66,1.2,22.73,316.7516156233461,21.53,E012424,3703.74,1280.33,14.71,30.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,196000,3600.0,1400.0,3639.17,1324.34,1.2,0.0,85.19814845405983,-1.2,E012425,3619.59,1362.17,9999.0,5.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
scenario_003,196000,3600.0,1400.0,3831.75,1061.55,1.2,18.26,410.1907665952514,17.060000000000002,E012426,3715.88,1230.78,24.04,25.0,1,OUT,Outside Zone,Normal Area,,0,,Caution Approach,1
scenario_003,196000,3600.0,1400.0,3570.95,1449.92,1.2,2.01,57.75732767363824,0.8099999999999998,E012427,3585.47,1424.96,71.31,13.0,0,OUT,Outside Zone,Normal Area,,0,,Normal,0
