ts_ms,ped_x,ped_y,veh_x,veh_y,ped_speed_mps,veh_speed_mps,distance_m,rel_speed_mps,scenario,ttc,risk_score,risk_level,event_type,event_id,event_x,event_y,zone_id,zone_name,zone_type,zone_distance_m,zone_base_risk,zone_speed_limit_kmh,onnx_risk_level,onnx_confidence,prob_level_0,logit_level_0,prob_level_1,logit_level_1,prob_level_2,logit_level_2,prob_level_3,logit_level_3
137000,3600,1400,3569.91,1467.31,1.2,0.0,73.72953410947339,-1.2,scenario_000,9999.0,5.0,0,Normal,E006527,3584.95,1433.65,OUT,Outside Zone,Normal Area,,0,,0,0.99956554,0.99956554,7.784315,9.325677e-05,-1.4954044,7.1588765e-05,-1.759823,0.00026951873,-0.4341232
137000,3600,1400,3667.15,1379.5,1.2,0.0,70.20949009927371,-1.2,scenario_000,9999.0,5.0,0,Normal,E006528,3633.57,1389.75,OUT,Outside Zone,Normal Area,,0,,0,0.999571,0.999571,7.807171,8.180823e-05,-1.6035328,6.744093e-05,-1.7966588,0.00027972128,-0.37411675
137000,3600,1400,3643.98,1361.33,1.2,0.0,58.56286622084004,-1.2,scenario_000,9999.0,10.0,0,Normal,E006529,3621.99,1380.66,OUT,Outside Zone,Normal Area,,0,,0,0.9995952,0.9995952,7.8457985,8.717509e-05,-1.5013889,6.5861976e-05,-1.7817459,0.00025172488,-0.44097063
137000,3600,1400,3790.44,1352.11,1.2,13.19,196.3691566921853,11.99,scenario_000,16.38,19.0,0,Normal,E006530,3695.22,1376.05,OUT,Outside Zone,Normal Area,,0,,0,0.9774416,0.9774416,6.8298345,0.022225069,3.0461168,4.4462282e-05,-3.168218,0.0002888211,-1.2970517
137000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E006531,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,,0,0.9996038,0.9996038,7.8282294,8.767459e-05,-1.5132524,7.117338e-05,-1.7217655,0.00023736907,-0.51726866
137000,3600,1400,3610.53,1453.9,1.2,0.0,54.91894846043589,-1.2,scenario_000,9999.0,10.0,0,Normal,E006532,3605.27,1426.95,OUT,Outside Zone,Normal Area,,0,,0,0.99960214,0.99960214,7.8196063,9.283912e-05,-1.4646382,7.439684e-05,-1.6860932,0.00023064601,-0.5546221
137000,3600,1400,3554.94,1468.84,1.2,0.0,82.27605483978911,-1.2,scenario_000,9999.0,5.0,0,Normal,E006533,3577.47,1434.42,OUT,Outside Zone,Normal Area,,0,,0,0.9995672,0.9995672,7.7805643,9.4579635e-05,-1.4850708,7.082742e-05,-1.7742676,0.00026744342,-0.44560504
137000,3600,1400,3623.32,1429.24,1.2,0.0,37.40053475553536,-1.2,scenario_000,9999.0,18.0,0,Normal,E006534,3611.66,1414.62,OUT,Outside Zone,Normal Area,,0,,0,0.9994184,0.9994184,7.567312,0.00010817857,-1.5638342,0.00012456265,-1.4228085,0.000348879,-0.39289168
137000,3600,1400,3660.65,1334.37,1.2,0.0,89.36285246118784,-1.2,scenario_000,9999.0,5.0,0,Normal,E006535,3630.32,1367.18,OUT,Outside Zone,Normal Area,,0,,0,0.99958354,0.99958354,7.8221726,8.570152e-05,-1.5420508,6.3426836e-05,-1.8430343,0.00026736417,-0.40430942
137000,3600,1400,3653.25,1333.37,1.2,0.0,85.29431047848394,-1.2,scenario_000,9999.0,5.0,0,Normal,E006536,3626.62,1366.68,OUT,Outside Zone,Normal Area,,0,,0,0.99958545,0.99958545,7.8214774,8.653479e-05,-1.5330722,6.3428655e-05,-1.8437023,0.0002647063,-0.41499746
137000,3600,1400,3527.76,1508.39,1.2,0.0,130.25747464157283,-1.2,scenario_000,9999.0,0.0,0,Normal,E006537,3563.88,1454.2,OUT,Outside Zone,Normal Area,,0,,0,0.99954635,0.99954635,7.7478595,0.000100823156,-1.4538296,7.06176e-05,-1.8099178,0.00028221784,-0.42451832
137000,3600,1400,3553.96,1457.33,1.2,0.0,73.52829727390666,-1.2,scenario_000,9999.0,5.0,0,Normal,E006538,3576.98,1428.66,OUT,Outside Zone,Normal Area,,0,,0,0.9995864,0.9995864,7.78556,9.8671386e-05,-1.4377415,7.143258e-05,-1.7607828,0.00024351238,-0.53436947
137000,3600,1400,3630.85,1412.44,1.2,0.0,33.26373550880893,-1.2,scenario_000,9999.0,18.0,0,Normal,E006539,3615.43,1406.22,OUT,Outside Zone,Normal Area,,0,,0,0.99945444,0.99945444,7.5381546,0.00014417707,-1.3057681,0.00012836872,-1.4219035,0.0002730211,-0.66726065
137000,3600,1400,3831.78,1102.32,1.2,21.4,377.2735755390247,20.2,scenario_000,18.68,30.0,1,Caution Approach,E006540,3715.89,1251.16,OUT,Outside Zone,Normal Area,,0,,1,0.9975084,0.0020237917,0.30883536,0.9975084,6.5091233,0.0001243118,-2.4811,0.0003434841,-1.4647515
137000,3600,1400,4041.62,1605.41,1.2,12.53,487.0538907554275,11.33,scenario_000,42.99,19.0,0,Normal,E006541,3820.81,1502.7,OUT,Outside Zone,Normal Area,,0,,0,0.99655366,0.99655366,7.395281,0.0031711857,1.6450833,3.753123e-05,-2.7916038,0.00023757303,-0.94630206
137000,3600,1400,3665.35,1387.46,1.2,0.0,66.54227303000692,-1.2,scenario_000,9999.0,5.0,0,Normal,E006542,3632.68,1393.73,OUT,Outside Zone,Normal Area,,0,,0,0.99959713,0.99959713,7.7824454,8.5503736e-05,-1.5841022,6.9789574e-05,-1.7871779,0.0002475166,-0.5211848
137000,3600,1400,3501.67,1549.36,1.2,13.51,178.82169471291775,12.31,scenario_000,14.53,19.0,0,Normal,E006543,3550.84,1474.68,OUT,Outside Zone,Normal Area,,0,,0,0.9181428,0.9181428,5.991266,0.081255406,3.5665102,0.0001395825,-2.8001866,0.00046216694,-1.6029164
137000,3600,1400,3548.66,1452.02,1.2,0.0,73.08813857254823,-1.2,scenario_000,9999.0,5.0,0,Normal,E006544,3574.33,1426.01,OUT,Outside Zone,Normal Area,,0,,0,0.999602,0.999602,7.7832236,0.00010799577,-1.349797,6.978452e-05,-1.7864769,0.0002202137,-0.6372901
137000,3600,1400,3920.31,1315.92,1.2,9.21,331.16150516024646,8.010000000000002,scenario_000,41.34,11.0,0,Normal,E006545,3760.15,1357.96,OUT,Outside Zone,Normal Area,,0,,0,0.9994241,0.9994241,7.876114,0.00038015412,0.001756005,3.2628257e-05,-2.453642,0.00016312432,-0.84430796
137000,3600,1400,3629.24,1420.46,1.2,0.0,35.687381523445914,-1.2,scenario_000,9999.0,18.0,0,Normal,E006546,3614.62,1410.23,OUT,Outside Zone,Normal Area,,0,,0,0.9993938,0.9993938,7.431648,0.00030893044,-0.6501402,0.00013084256,-1.5092616,0.00016647819,-1.2683921
137000,3600,1400,3619.13,1435.46,1.2,0.0,40.29104739269019,-1.2,scenario_000,9999.0,10.0,0,Normal,E006547,3609.57,1417.73,OUT,Outside Zone,Normal Area,,0,,0,0.9996369,0.9996369,7.8283434,0.00012207808,-1.1821434,6.82861e-05,-1.7630976,0.00017282687,-0.8345135
137000,3600,1400,3723.89,1409.22,1.2,0.14,124.2326064284251,-1.06,scenario_000,9999.0,0.0,0,Normal,E006548,3661.94,1404.61,OUT,Outside Zone,Normal Area,,0,,0,0.9995648,0.9995648,7.743727,8.398657e-05,-1.6406918,7.0054375e-05,-1.8220761,0.0002811182,-0.4325728
137000,3600,1400,4087.97,1280.59,1.2,13.7,502.3678622284668,12.5,scenario_000,40.19,19.0,0,Normal,E006549,3843.98,1340.3,OUT,Outside Zone,Normal Area,,0,,0,0.9837806,0.9837806,6.8690424,0.015818506,2.73882,4.1495583e-05,-3.2045288,0.0003593033,-1.045949
137000,3600,1400,3744.07,1408.34,1.2,12.97,144.31119325956683,11.77,scenario_000,12.26,19.0,0,Normal,E006550,3672.03,1404.17,OUT,Outside Zone,Normal Area,,0,,0,0.8559536,0.8559536,5.9229884,0.14353026,4.137318,9.734215e-05,-3.1587508,0.00041871745,-1.6997864
137000,3600,1400,3653.29,1407.08,1.2,0.0,53.75825983046694,-1.2,scenario_000,9999.0,10.0,0,Normal,E006551,3626.64,1403.54,OUT,Outside Zone,Normal Area,,0,,0,0.9996377,0.9996377,7.8421655,0.000110250585,-1.2702265,6.743849e-05,-1.7617671,0.00018464238,-0.7545614
138000,3600,1400,3640.64,1410.24,1.2,0.0,41.91022786862403,-1.2,scenario_000,9999.0,10.0,0,Normal,E006552,3620.32,1405.12,OUT,Outside Zone,Normal Area,,0,,0,0.9996377,0.9996377,7.8376036,0.000114127695,-1.2402264,6.7295405e-05,-1.7684528,0.00018081292,-0.7800813
138000,3600,1400,3807.33,1341.24,1.2,12.73,215.49586190922548,11.53,scenario_000,18.69,19.0,0,Normal,E006553,3703.66,1370.62,OUT,Outside Zone,Normal Area,,0,,0,0.98111856,0.98111856,6.900016,0.018576333,2.9332108,4.1369094e-05,-3.1738987,0.00026373315,-1.3214947
138000,3600,1400,3913.71,1370.21,1.2,22.27,315.1212595176657,21.07,scenario_000,14.96,30.0,1,Caution Approach,E006554,3756.86,1385.11,OUT,Outside Zone,Normal Area,,0,,1,0.9980027,0.0016019321,0.22251895,0.9980027,6.6570644,0.00013360521,-2.2615573,0.0002617617,-1.5890126
138000,3600,1400,3376.41,1736.64,1.2,6.65,404.1274275522513,5.45,scenario_000,74.15,11.0,0,Normal,E006555,3488.2,1568.32,OUT,Outside Zone,Normal Area,,0,,0,0.9992466,0.9992466,7.599382,0.00047693914,-0.04798601,5.5209897e-05,-2.2042327,0.00022137792,-0.8155033
138000,3600,1400,3756.17,1237.06,1.2,21.41,225.69561914224207,20.21,scenario_000,11.17,38.0,1,Caution Approach,E006556,3678.09,1318.53,OUT,Outside Zone,Normal Area,,0,,1,0.99907637,0.00041009576,-1.3904449,0.99907637,6.407751,0.00041828366,-1.3706754,9.524701e-05,-2.850362
138000,3600,1400,3632.78,1332.38,1.2,2.55,75.14647563259369,1.35,scenario_000,55.66,8.0,0,Normal,E006557,3616.39,1366.19,OUT,Outside Zone,Normal Area,,0,,0,0.99946374,0.99946374,7.8186636,0.00033854705,-0.17164743,3.66474e-05,-2.394968,0.00016113406,-0.9140737
138000,3600,1400,3645.75,1333.57,1.2,0.0,80.65982519197527,-1.2,scenario_000,9999.0,5.0,0,Normal,E006558,3622.88,1366.78,OUT,Outside Zone,Normal Area,,0,,0,0.99962986,0.99962986,7.8263535,0.000109764085,-1.2904538,5.8953752e-05,-1.9120332,0.000201389,-0.68354833
138000,3600,1400,3702.03,1413.71,1.2,0.0,102.947000927662,-1.2,scenario_000,9999.0,0.0,0,Normal,E006559,3651.02,1406.86,OUT,Outside Zone,Normal Area,,0,,0,0.9995906,0.9995906,7.770699,9.1754526e-05,-1.5252849,6.705706e-05,-1.8388581,0.0002505559,-0.52071977
138000,3600,1400,3537.83,1493.48,1.2,0.0,112.26584208921255,-1.2,scenario_000,9999.0,0.0,0,Normal,E006560,3568.91,1446.74,OUT,Outside Zone,Normal Area,,0,,0,0.9995796,0.9995796,7.7456565,0.000107583095,-1.3911703,6.948426e-05,-1.8283336,0.0002432844,-0.5752029
138000,3600,1400,3669.75,1381.38,1.2,0.0,72.19256817706373,-1.2,scenario_000,9999.0,5.0,0,Normal,E006561,3634.88,1390.69,OUT,Outside Zone,Normal Area,,0,,0,0.99963224,0.99963224,7.83062,0.00010353482,-1.3446147,6.3007836e-05,-1.8412635,0.00020117103,-0.6803674
138000,3600,1400,3656.14,1401.07,1.2,0.0,56.15019590348715,-1.2,scenario_000,9999.0,10.0,0,Normal,E006562,3628.07,1400.53,OUT,Outside Zone,Normal Area,,0,,0,0.9996476,0.9996476,7.8963013,0.00014614864,-0.9342328,5.84042e-05,-1.8514686,0.00014788013,-0.9224547
138000,3600,1400,3567.77,1455.06,1.2,0.0,63.799502349156256,-1.2,scenario_000,9999.0,5.0,0,Normal,E006563,3583.89,1427.53,OUT,Outside Zone,Normal Area,,0,,0,0.9996177,0.9996177,7.8038216,0.00011645571,-1.2537951,6.715789e-05,-1.8042603,0.00019862638,-0.71988153
138000,3600,1400,3829.35,1073.9,1.2,27.68,398.67609973511065,26.48,scenario_000,15.06,30.0,1,Caution Approach,E006564,3714.68,1236.95,OUT,Outside Zone,Normal Area,,0,,1,0.99825794,0.001363537,-0.012979567,0.99825794,6.58295,0.00013529453,-2.323363,0.00024318433,-1.7369969
138000,3600,1400,3709.28,1412.22,1.2,0.0,109.9611149452389,-1.2,scenario_000,9999.0,0.0,0,Normal,E006565,3654.64,1406.11,OUT,Outside Zone,Normal Area,,0,,0,0.9995797,0.9995797,7.773587,9.008678e-05,-1.5407298,6.618522e-05,-1.8490462,0.00026409863,-0.46518072
138000,3600,1400,3623.16,1335.28,1.2,0.0,68.73910095426035,-1.2,scenario_000,9999.0,5.0,0,Normal,E006566,3611.58,1367.64,OUT,Outside Zone,Normal Area,,0,,0,0.9996147,0.9996147,7.8311963,9.7742195e-05,-1.4015956,6.29749e-05,-1.8411926,0.0002246779,-0.569261
138000,3600,1400,3673.03,1419.66,1.2,0.0,75.6299973555469,-1.2,scenario_000,9999.0,5.0,0,Normal,E006567,3636.52,1409.83,OUT,Outside Zone,Normal Area,,0,,0,0.9995846,0.9995846,7.7841477,8.550429e-05,-1.5823807,7.157511e-05,-1.7602003,0.00025824568,-0.47703576
138000,3600,1400,3716.53,1410.73,1.2,0.0,117.02296270390715,-1.2,scenario_000,9999.0,0.0,0,Normal,E006568,3658.27,1405.37,OUT,Outside Zone,Normal Area,,0,,0,0.9995597,0.9995597,7.763444,8.512157e-05,-1.6075459,6.922182e-05,-1.81431,0.00028597703,-0.3957148
138000,3600,1400,3821.27,1026.54,1.2,24.79,434.088452391906,23.59,scenario_000,18.4,30.0,1,Caution Approach,E006569,3710.64,1213.27,OUT,Outside Zone,Normal Area,,0,,1,0.99785346,0.0017018227,0.14633885,0.99785346,6.5202456,0.00013064302,-2.4206476,0.00031405993,-1.543532
138000,3600,1400,3931.68,1363.25,1.2,26.33,333.70973150329297,25.13,scenario_000,13.28,30.0,1,Caution Approach,E006570,3765.84,1381.62,OUT,Outside Zone,Normal Area,,0,,1,0.99830014,0.001320964,0.06377666,0.99830014,6.6914687,0.00014844738,-2.1221097,0.0002305315,-1.6819526
138000,3600,1400,3686.85,1351.42,1.2,9.41,99.51351114295976,8.21,scenario_000,12.12,16.0,0,Normal,E006571,3643.43,1375.71,OUT,Outside Zone,Normal Area,,0,,0,0.99347466,0.99347466,7.240477,0.006311435,2.1816313,3.427229e-05,-3.0341494,0.00017969267,-1.377239
138000,3600,1400,3603.15,1348.93,1.2,13.15,51.16705385304096,11.95,scenario_000,4.28,49.0,2,Warning Approach,E006572,3601.57,1374.47,OUT,Outside Zone,Normal Area,,0,,2,0.97730404,0.0003041633,-4.9656477,0.01787493,-0.8920582,0.97730404,3.1093404,0.0045167995,-2.2676535
138000,3600,1400,3674.63,1374.65,1.2,2.31,78.81788756367435,1.11,scenario_000,71.01,8.0,0,Normal,E006573,3637.32,1387.33,OUT,Outside Zone,Normal Area,,0,,0,0.999468,0.999468,7.822873,0.00033278952,-0.18459553,3.612067e-05,-2.40524,0.00016316387,-0.8973501
138000,3600,1400,3667.8,1336.48,1.2,0.0,92.90656812088164,-1.2,scenario_000,9999.0,5.0,0,Normal,E006574,3633.9,1368.24,OUT,Outside Zone,Normal Area,,0,,0,0.99962103,0.99962103,7.8388834,9.940492e-05,-1.377047,5.8675083e-05,-1.9042327,0.00022088928,-0.57858616
138000,3600,1400,3418.31,1674.18,1.2,13.64,328.9162940627905,12.44,scenario_000,26.44,19.0,0,Normal,E006575,3509.15,1537.09,OUT,Outside Zone,Normal Area,,0,,0,0.98302966,0.98302966,6.608003,0.016558556,2.5242665,9.408875e-05,-2.646153,0.00031767436,-1.4293648
138000,3600,1400,3649.81,1330.26,1.2,7.74,85.70124678206261,6.54,scenario_000,13.1,16.0,0,Normal,E006576,3624.9,1365.13,OUT,Outside Zone,Normal Area,,0,,0,0.9908646,0.9908646,7.1278315,0.00891818,2.4173455,3.6311485e-05,-3.0863676,0.00018091827,-1.480456
138000,3600,1400,3499.99,1557.94,1.2,12.53,186.9412840974408,11.33,scenario_000,16.5,19.0,0,Normal,E006577,3549.99,1478.97,OUT,Outside Zone,Normal Area,,0,,0,0.952058,0.952058,6.3051186,0.04751397,3.3075163,9.921006e-05,-2.8640232,0.00032880614,-1.6657943
138000,3600,1400,3885.01,1323.43,1.2,12.88,295.1163584080017,11.68,scenario_000,25.27,19.0,0,Normal,E006578,3742.51,1361.72,OUT,Outside Zone,Normal Area,,0,,0,0.9789394,0.9789394,6.84465,0.02076258,2.9913323,4.056215e-05,-3.24674,0.00025748974,-1.3985957
138000,3600,1400,3717.79,1311.31,1.2,10.67,147.44626207537442,9.47,scenario_000,15.57,14.0,0,Normal,E006579,3658.89,1355.65,OUT,Outside Zone,Normal Area,,0,,0,0.9983381,0.9983381,7.676908,0.0015015864,1.177338,2.8749886e-05,-2.7783055,0.00013148221,-1.2580677
138000,3600,1400,3482.83,1578.78,1.2,7.74,213.75475971308805,6.54,scenario_000,32.68,11.0,0,Normal,E006580,3541.41,1489.39,OUT,Outside Zone,Normal Area,,0,,0,0.99915695,0.99915695,7.6717916,0.0006422831,0.32215372,4.5222827e-05,-2.3312738,0.00015552889,-1.096044
138000,3600,1400,3543.32,1446.67,1.2,0.69,73.42146348309865,-0.51,scenario_000,9999.0,5.0,0,Normal,E006581,3571.66,1423.34,OUT,Outside Zone,Normal Area,,0,,0,0.99962366,0.99962366,7.8375545,0.00015699044,-0.92139465,6.0331226e-05,-1.8777299,0.00015908158,-0.90816265
138000,3600,1400,3472.15,1594.97,1.2,0.0,233.15000193008788,-1.2,scenario_000,9999.0,0.0,0,Normal,E006582,3536.07,1497.49,OUT,Outside Zone,Normal Area,,0,,0,0.99956936,0.99956936,7.720063,0.00012651461,-1.2546583,7.3637646e-05,-1.79586,0.00023051027,-0.65472144
138000,3600,1400,3627.32,1429.03,1.2,0.0,39.86380940151113,-1.2,scenario_000,9999.0,18.0,0,Normal,E006583,3613.66,1414.51,OUT,Outside Zone,Normal Area,,0,,0,0.99869233,0.99869233,7.3711486,0.001087439,0.54852736,0.000121734956,-1.6412067,9.842033e-05,-1.8538064
138000,3600,1400,3662.76,1385.58,1.2,0.0,64.39529485917453,-1.2,scenario_000,9999.0,5.0,0,Normal,E006584,3631.38,1392.79,OUT,Outside Zone,Normal Area,,0,,0,0.9996463,0.9996463,7.841402,0.00011799757,-1.2030907,6.344522e-05,-1.8235781,0.00017225719,-0.82476664
138000,3600,1400,3680.28,1418.17,1.2,0.0,82.3105540012946,-1.2,scenario_000,9999.0,5.0,0,Normal,E006585,3640.14,1409.09,OUT,Outside Zone,Normal Area,,0,,0,0.9996333,0.9996333,7.823387,0.00010224725,-1.3643625,6.798053e-05,-1.7725353,0.0001964669,-0.7112623
138000,3600,1400,3641.18,1411.75,1.2,0.0,42.82353208225574,-1.2,scenario_000,9999.0,10.0,0,Normal,E006586,3620.59,1405.88,OUT,Outside Zone,Normal Area,,0,,0,0.99964666,0.99964666,7.884492,0.00014697146,-0.9404265,6.304475e-05,-1.7868208,0.00014334975,-0.9653778
138000,3600,1400,3658.35,1420.38,1.2,0.0,61.8066897673706,-1.2,scenario_000,9999.0,5.0,0,Normal,E006587,3629.18,1410.19,OUT,Outside Zone,Normal Area,,0,,0,0.99961734,0.99961734,7.8035583,9.4353294e-05,-1.4645237,7.140115e-05,-1.7432553,0.00021685482,-0.63234186
138000,3600,1400,3550.66,1475.0,1.2,0.0,89.77435936836316,-1.2,scenario_000,9999.0,5.0,0,Normal,E006588,3575.33,1437.5,OUT,Outside Zone,Normal Area,,0,,0,0.9995987,0.9995987,7.789549,0.000108844404,-1.3356413,7.2914154e-05,-1.7362776,0.00021963388,-0.6335982
138000,3600,1400,3631.53,1422.8,1.2,0.0,38.90990747868736,-1.2,scenario_000,9999.0,18.0,0,Normal,E006589,3615.77,1411.4,OUT,Outside Zone,Normal Area,,0,,0,0.99948967,0.99948967,7.5797963,0.00018196514,-1.0313884,0.00012990876,-1.368371,0.00019854584,-0.9441835
138000,3600,1400,3665.7,1420.67,1.2,0.0,68.87480598883731,-1.2,scenario_000,9999.0,5.0,0,Normal,E006590,3632.85,1410.34,OUT,Outside Zone,Normal Area,,0,,0,0.99958295,0.99958295,7.7962112,8.371539e-05,-1.5914598,7.2061e-05,-1.7413689,0.00026115507,-0.453768
138000,3600,1400,3646.63,1376.07,1.2,0.0,52.41184789720749,-1.2,scenario_000,9999.0,10.0,0,Normal,E006591,3623.32,1388.03,OUT,Outside Zone,Normal Area,,0,,0,0.9996086,0.9996086,7.844527,8.924265e-05,-1.4792335,6.826535e-05,-1.7471899,0.00023395257,-0.5154739
138000,3600,1400,4073.99,1656.94,1.2,8.71,539.1518187857663,7.510000000000001,scenario_000,71.79,11.0,0,Normal,E006592,3836.99,1528.47,OUT,Outside Zone,Normal Area,,0,,0,0.99933606,0.99933606,7.7993746,0.0004180596,0.020152047,3.790925e-05,-2.3802762,0.00020796392,-0.67810774
138000,3600,1400,3623.12,1435.25,1.2,0.0,42.15562714513918,-1.2,scenario_000,9999.0,10.0,0,Normal,E006593,3611.56,1417.62,OUT,Outside Zone,Normal Area,,0,,0,0.99959797,0.99959797,7.7908554,9.2745104e-05,-1.4943979,7.899887e-05,-1.6548198,0.00023031095,-0.584823
138000,3600,1400,3581.34,1470.85,1.2,0.0,73.26607741649597,-1.2,scenario_000,9999.0,5.0,0,Normal,E006594,3590.67,1435.42,OUT,Outside Zone,Normal Area,,0,,0,0.99957293,0.99957293,7.763171,9.24907e-05,-1.5248036,7.591096e-05,-1.722351,0.00025865625,-0.49641225
138000,3600,1400,3694.78,1415.19,1.2,0.0,95.98950203017016,-1.2,scenario_000,9999.0,5.0,0,Normal,E006595,3647.39,1407.6,OUT,Outside Zone,Normal Area,,0,,0,0.99956816,0.99956816,7.776295,8.07066e-05,-1.647963,7.27281e-05,-1.7520556,0.00027846472,-0.40949157
138000,3600,1400,3546.39,1481.16,1.2,0.0,97.26755728401956,-1.2,scenario_000,9999.0,5.0,0,Normal,E006596,3573.19,1440.58,OUT,Outside Zone,Normal Area,,0,,0,0.99957067,0.99957067,7.7578006,9.9023615e-05,-1.4619226,7.61643e-05,-1.7243876,0.0002541378,-0.5194039
138000,3600,1400,3647.02,1408.17,1.2,0.0,47.72451466489732,-1.2,scenario_000,9999.0,10.0,0,Normal,E006597,3623.51,1404.09,OUT,Outside Zone,Normal Area,,0,,0,0.99961287,0.99961287,7.8103204,9.2088725e-05,-1.4820508,7.4966556e-05,-1.6877612,0.00022015139,-0.6104878
138000,3600,1400,3575.04,1466.79,1.2,0.0,71.30151260667614,-1.2,scenario_000,9999.0,5.0,0,Normal,E006598,3587.52,1433.39,OUT,Outside Zone,Normal Area,,0,,0,0.9995777,0.9995777,7.763697,9.3831084e-05,-1.5098948,7.58415e-05,-1.7227459,0.00025269075,-0.51922476
138000,3600,1400,3618.93,1441.47,1.2,0.0,45.58624573267683,-1.2,scenario_000,9999.0,10.0,0,Normal,E006599,3609.47,1420.74,OUT,Outside Zone,Normal Area,,0,,0,0.99960905,0.99960905,7.7987804,9.9132114e-05,-1.4198854,8.001853e-05,-1.6340814,0.00021176337,-0.66086996
138000,3600,1400,3641.61,1346.51,1.2,0.0,67.76851924013104,-1.2,scenario_000,9999.0,5.0,0,Normal,E006600,3620.81,1373.26,OUT,Outside Zone,Normal Area,,0,,0,0.9995969,0.9995969,7.8045506,8.7922584e-05,-1.5341,6.7521316e-05,-1.7981135,0.00024762918,-0.49862388
138000,3600,1400,3649.8,1382.79,1.2,0.0,52.68988612627683,-1.2,scenario_000,9999.0,10.0,0,Normal,E006601,3624.9,1391.39,OUT,Outside Zone,Normal Area,,0,,0,0.9996165,0.9996165,7.828427,9.5631265e-05,-1.4262006,7.070046e-05,-1.7282484,0.00021706527,-0.6065022
138000,3600,1400,3687.53,1416.68,1.2,0.0,89.10512499289835,-1.2,scenario_000,9999.0,5.0,0,Normal,E006602,3643.77,1408.34,OUT,Outside Zone,Normal Area,,0,,0,0.9995654,0.9995654,7.800967,8.215835e-05,-1.6054602,7.04043e-05,-1.7598544,0.00028203003,-0.37209493
138000,3600,1400,3642.8,1353.92,1.2,0.0,62.89043170467197,-1.2,scenario_000,9999.0,5.0,0,Normal,E006603,3621.4,1376.96,OUT,Outside Zone,Normal Area,,0,,0,0.99958533,0.99958533,7.8192115,8.6382075e-05,-1.5371041,6.670559e-05,-1.7955959,0.00026156774,-0.4291915
138000,3600,1400,3645.13,1368.74,1.2,0.0,54.89903915370477,-1.2,scenario_000,9999.0,10.0,0,Normal,E006604,3622.57,1384.37,OUT,Outside Zone,Normal Area,,0,,0,0.9995957,0.9995957,7.8453717,8.96241e-05,-1.4741105,6.786215e-05,-1.7522557,0.00024688093,-0.46082813
138000,3600,1400,3542.11,1487.32,1.2,0.0,104.76657148155596,-1.2,scenario_000,9999.0,0.0,0,Normal,E006605,3571.06,1443.66,OUT,Outside Zone,Normal Area,,0,,0,0.99954706,0.99954706,7.758718,9.890406e-05,-1.4621893,7.10384e-05,-1.7931188,0.00028297992,-0.4109638
138000,3600,1400,3633.55,1414.17,1.2,0.0,36.41965678037088,-1.2,scenario_000,9999.0,18.0,0,Normal,E006606,3616.78,1407.09,OUT,Outside Zone,Normal Area,,0,,0,0.99937683,0.99937683,7.54503,0.000114485054,-1.5294124,0.00012723274,-1.423839,0.0003814955,-0.3257578
138000,3600,1400,3635.66,1416.73,1.2,0.0,39.38944655615245,-1.2,scenario_000,9999.0,18.0,0,Normal,E006607,3617.83,1408.37,OUT,Outside Zone,Normal Area,,0,,0,0.9993755,0.9993755,7.5700517,0.00010312829,-1.6088606,0.0001194329,-1.4620796,0.0004018484,-0.24875915
138000,3600,1400,3614.73,1447.68,1.2,0.0,49.90345979989771,-1.2,scenario_000,9999.0,10.0,0,Normal,E006608,3607.36,1423.84,OUT,Outside Zone,Normal Area,,0,,0,0.99957854,0.99957854,7.817213,8.801644e-05,-1.5203522,7.3672316e-05,-1.6982489,0.00025977212,-0.43807146
138000,3600,1400,3569.91,1467.31,1.2,0.0,73.72953410947339,-1.2,scenario_000,9999.0,5.0,0,Normal,E006609,3584.95,1433.65,OUT,Outside Zone,Normal Area,,0,,0,0.99956554,0.99956554,7.784315,9.325677e-05,-1.4954044,7.1588765e-05,-1.759823,0.00026951873,-0.4341232
138000,3600,1400,3667.15,1379.5,1.2,0.0,70.20949009927371,-1.2,scenario_000,9999.0,5.0,0,Normal,E006610,3633.57,1389.75,OUT,Outside Zone,Normal Area,,0,,0,0.999571,0.999571,7.807171,8.180823e-05,-1.6035328,6.744093e-05,-1.7966588,0.00027972128,-0.37411675
138000,3600,1400,3643.98,1361.33,1.2,0.0,58.56286622084004,-1.2,scenario_000,9999.0,10.0,0,Normal,E006611,3621.99,1380.66,OUT,Outside Zone,Normal Area,,0,,0,0.9995952,0.9995952,7.8457985,8.717509e-05,-1.5013889,6.5861976e-05,-1.7817459,0.00025172488,-0.44097063
138000,3600,1400,3778.25,1357.66,1.2,13.4,183.2095469674001,12.2,scenario_000,15.02,19.0,0,Normal,E006612,3689.12,1378.83,OUT,Outside Zone,Normal Area,,0,,0,0.9698324,0.9698324,6.7076287,0.0298121,3.2254198,4.9562157e-05,-3.174022,0.00030585844,-1.3541273
138000,3600,1400,3639.32,1414.35,1.2,0.0,41.856718696047,-1.2,scenario_000,9999.0,10.0,0,Normal,E006613,3619.66,1407.17,OUT,Outside Zone,Normal Area,,0,,0,0.9996044,0.9996044,7.8295484,8.776122e-05,-1.5109464,7.102215e-05,-1.7225747,0.00023683897,-0.5181864
